"V1","V2","V3","V4","V5"
"MqA_CHR08:15434715-15435015_MR",-0.0351016155098001,0.500000000000006,1.34768076297265,-0.711984396722811
"MqA_CHR06:20808632-20808932_BG",-0.0349351250987402,0.499999999999708,1.34768076297265,-0.565887771488323
"MqA_CHR05:18588151-18588451_epistatic",-0.0348801922611699,0.499999999999847,1.34768076297265,-0.0488434530931281
"MqA_CHR10:16616629-16616929_MR",-0.0347883201676398,0.5,1.34768076297265,-0.604372631125609
"MqA_CHR05:19257581-19257881_MR",-0.0347500452148699,0.500000000000141,1.34768076297265,0.43948740941954
"MqA_CHR11:6355542-6355842_MR",-0.0347224461262301,0.499999999999853,1.34768076297265,-0.983459518024383
"MqA_CHR07:1866286-1866586_BG",-0.0345318326558499,0.500000000000135,1.34768076297265,-0.239300234215042
"MqA_CHR02:10060715-10061015_BG",-0.0342000848591799,0.499999999999708,1.34768076297265,0.0371899930340512
"MqA_CHR11:4041191-4041491_BG",-0.03418780264826,0.5,1.34768076297265,-0.996085883276474
"MqA_CHR04:12773540-12773840_BG",-0.0341800020522598,0.500000000000299,1.34768076297265,0.163927746740539
"MqA_CHR08:17032902-17033202_MR",-0.0341527228759801,0.5,1.34768076297265,-0.683467238309783
"MqA_CHR11:21382202-21382502_MR",-0.0341282252885402,0.500000000000293,1.34768076297265,-0.281261497211728
"MqA_CHR11:21382739-21383039_MR",-0.0339480755532899,0.50000000000015,1.34768076297265,0.294286868828614
"MqA_CHR07:20553846-20554146_MR",-0.0338417404465998,0.499999999999698,1.34768076297265,0.552289506698197
"MqA_CHR06:10627277-10627577_MR",-0.0337993263276499,0.500000000000151,1.34768076297265,0.127891576988998
"MqA_CHR02:16882924-16883224_MR",-0.0337595144786698,0.500000000000151,1.34768076297265,-0.532062909054887
"MqA_CHR10:16625804-16626104_MR",-0.0333710948363501,0.499999999999854,1.34768076297265,-0.819576969646982
"MqA_CHR08:8663565-8663865_BG",-0.0332936311232599,0.5,1.34768076297265,-0.828333254083812
"MqA_CHR07:20898867-20899167_BG",-0.03304162286073,0.500000000000161,1.34768076297265,-0.384805629482955
"MqA_CHR02:17000811-17001111_MR",-0.0329908415170097,0.499999999999852,1.34768076297265,0.332838650828186
"MqA_CHR06:12585688-12585988_MR",-0.0328545891259799,0.499999999999993,1.34768076297265,-0.99907157116095
"MqA_CHR10:14687673-14687973_epistatic",-0.0327997177228099,0.499999999999851,1.34768076297265,-0.589135362348415
"MqA_CHR03:16448288-16448588_MR",-0.0327898724543303,0.499999999999851,1.34768076297265,0.867384283849618
"MqA_CHR09:14702470-14702770_MR",-0.03272151949681,0.500000000000156,1.34768076297265,0.85171437744891
"MqA_CHR07:18456570-18456870_BG",-0.0326999206240099,0.499999999999837,1.34768076297265,0.470258705654623
"MqA_CHR10:18166777-18167077_BG",-0.0325078440959898,0.499999999999843,1.34768076297265,-0.333426747797938
"MqA_CHR04:11429297-11429597_BG",-0.03226446023301,0.500000000000158,1.34768076297265,0.0305395089765824
"MqA_CHR06:1147483-1147783_BG",-0.0321653371301598,0.500000000000007,1.34768076297265,0.488362357905382
"MqA_CHR02:6636047-6636347_MR",-0.0321156862805196,0.499999999999696,1.34768076297265,0.241875342020495
"MqA_CHR08:24852902-24853202_MR",-0.0320622293974999,0.500000000000305,1.34768076297265,0.253143940857617
"MqA_CHR03:7588237-7588537_MR",-0.0320323144931902,0.499999999999841,1.34768076297265,-0.572046322975166
"MqA_CHR03:7539972-7540272_MR",-0.0319165974785101,0.500000000000167,1.34768076297265,-0.566446205281359
"MqA_CHR09:11182484-11182784_MR",-0.0318948385348201,0.499999999999993,1.34768076297265,-0.221793855585787
"MqA_CHR10:18045921-18046221_MR",-0.0317135723761002,0.5,1.34768076297265,0.885314746009584
"MqA_CHR02:22123981-22124281_MR",-0.0316602718969299,0.500000000000161,1.34768076297265,0.916316547643586
"MqA_CHR05:19257634-19257934_MR",-0.03155970682917,0.500000000000155,1.34768076297265,0.475678584886724
"MqA_CHR02:16989171-16989471_MR",-0.0315050116954798,0.499999999999993,1.34768076297265,0.467677330065469
"MqA_CHR02:16987529-16987829_MR",-0.0314378017972898,0.499999999999838,1.34768076297265,0.0719267002146333
"MqA_CHR06:10657749-10658049_MR",-0.0314347548335698,0.500000000000155,1.34768076297265,-0.995049077735684
"MqA_CHR05:5877487-5877787_MR",-0.03139127244898,0.5,1.34768076297265,0.219807300498677
"MqA_CHR09:8200346-8200646_MR",-0.0313676326072998,0.500000000000007,1.34768076297265,0.682571179093741
"MqA_CHR03:5981487-5981787_BG",-0.03105181555829,0.499999999999828,1.34768076297265,0.503451096283596
"MqA_CHR02:17166400-17166700_BG",-0.0310278084057298,0.500000000000157,1.34768076297265,-0.0859678193210981
"MqA_CHR10:4683026-4683326_MR",-0.0309575073956903,0.499999999999835,1.34768076297265,0.0635313281909337
"MqA_CHR03:12617706-12618006_BG",-0.0309226262934001,0.500000000000007,1.34768076297265,0.073581042122041
"MqA_CHR08:19161930-19162230_MR",-0.0309140064458702,0.499999999999835,1.34768076297265,-1.00577989786812
"MqA_CHR07:4349385-4349685_MR",-0.03087923510888,0.499999999999993,1.34768076297265,-0.288261030523469
"MqA_CHR02:6519596-6519896_BG",-0.0306926233509697,0.499999999999834,1.34768076297265,0.224659284787116
"MqA_CHR11:16931868-16932168_BG",-0.0305263697601599,0.500000000000327,1.34768076297265,0.660373562446919
"MqA_CHR03:7579382-7579682_BG",-0.0304678152986302,0.499999999999825,1.34768076297265,-0.286335856445797
"MqA_CHR04:16722679-16722979_MR",-0.0304578240117102,0.500000000000168,1.34768076297265,-0.178340255655254
"MqA_CHR05:9671697-9671997_BG",-0.0304496425865,0.499999999999993,1.34768076297265,0.147327608333471
"MqA_CHR10:16717270-16717570_MR",-0.03042528247496,0.5,1.34768076297265,0.179744158752632
"MqA_CHR02:9242306-9242606_BG",-0.0301814886810101,0.499999999999838,1.34768076297265,0.439674716138117
"MqA_CHR01:13750747-13751047_MR",-0.0299602805984702,0.50000000000017,1.34768076297265,-0.209813492131862
"MqA_CHR05:17142105-17142405_MR",-0.0298719241346501,0.499999999999844,1.34768076297265,0.837890156340935
"MqA_CHR06:22384368-22384668_MR",-0.0298606516102802,0.499999999999665,1.34768076297265,0.925488378565582
"MqA_CHR09:7661584-7661884_MR",-0.0298282032650801,0.500000000000335,1.34768076297265,-0.520979893695578
"MqA_CHR05:17142227-17142527_MR",-0.02973263321813,0.500000000000157,1.34768076297265,0.449331085165846
"MqA_CHR05:21620392-21620692_MR",-0.0296757931013198,0.500000000000329,1.34768076297265,0.809626349364841
"MqA_CHR03:494903-495203_BG",-0.0296328203030201,0.500000000000007,1.34768076297265,0.207935152482043
"MqA_CHR04:2517984-2518284_BG",-0.02957557868167,0.500000000000165,1.34768076297265,0.273414124909156
"MqA_CHR05:5882964-5883264_BG",-0.0293592977074097,0.499999999999826,1.34768076297265,0.875563363792998
"MqA_CHR10:4683120-4683420_MR",-0.0293395688517903,0.499999999999826,1.34768076297265,0.701283891165356
"MqA_CHR02:8439389-8439689_BG",-0.0291826762457101,0.499999999999825,1.34768076297265,0.159942377866224
"MqA_CHR08:15198839-15199139_MR",-0.0290793040876398,0.500000000000336,1.34768076297265,0.643102327837027
"MqA_CHR07:12642202-12642502_MR",-0.02905557885892,0.499999999999992,1.34768076297265,-0.772259442259593
"MqA_CHR07:5394927-5395227_MR",-0.0290119804304099,0.499999999999839,1.34768076297265,0.529312534757835
"MqA_CHR06:22384367-22384667_MR",-0.0289263392024099,0.499999999999823,1.34768076297265,0.24751284664427
"MqA_CHR04:16289717-16290017_MR",-0.0288718587327699,0.499999999999831,1.34768076297265,-0.699514271268193
"MqA_CHR05:10699675-10699975_MR",-0.02881550530621,0.49999999999983,1.34768076297265,-0.839218393092978
"MqA_CHR09:11182655-11182955_MR",-0.0286990948011003,0.500000000000008,1.34768076297265,-0.0715993509084005
"MqA_CHR08:19180662-19180962_MR",-0.0286542610847702,0.49999999999983,1.34768076297265,0.560129956651321
"MqA_CHR09:1807793-1808093_BG",-0.028437012565,0.500000000000359,1.34768076297265,0.472786546851285
"MqA_CHR02:3236242-3236542_BG",-0.0283942005942399,0.499999999999648,1.34768076297265,0.634702016409247
"MqA_CHR08:7179943-7180243_BG",-0.02837912084133,0.500000000000172,1.34768076297265,-0.659434436248008
"MqA_CHR07:9382726-9383026_BG",-0.02837105726256,0.5,1.34768076297265,0.889676011749205
"MqA_CHR04:2882951-2883251_BG",-0.0283564079356999,0.5,1.34768076297265,-0.412501118755097
"MqA_CHR06:16085238-16085538_BG",-0.0282236556047399,0.5,1.34768076297265,-0.701610583165289
"MqA_CHR07:8588060-8588360_BG",-0.02817291653164,0.500000000000008,1.34768076297265,0.441491123954825
"MqA_CHR09:11182543-11182843_MR",-0.0281515089273396,0.5,1.34768076297265,-0.350036097250386
"MqA_CHR09:16934151-16934451_BG",-0.0281232979415198,0.500000000000008,1.34768076297265,0.557855264981587
"MqA_CHR09:15234072-15234372_MR",-0.02809662796076,0.500000000000008,1.34768076297265,-0.210871423864954
"MqA_CHR02:16865429-16865729_MR",-0.02805568880652,0.499999999999644,1.34768076297265,0.36046500813723
"MqA_CHR08:19173867-19174167_MR",-0.0279632286745999,0.5,1.34768076297265,0.540674962472495
"MqA_CHR10:6071017-6071317_BG",-0.0279612985874702,0.499999999999817,1.34768076297265,-0.618357267782268
"MqA_CHR03:5313572-5313872_BG",-0.0279232930724804,0.5,1.34768076297265,-0.941576504720571
"MqA_CHR07:9454325-9454625_MR",-0.02782940742394,0.500000000000008,1.34768076297265,-0.728315179814144
"MqA_CHR11:4677102-4677402_MR",-0.0278116637197598,0.5,1.34768076297265,0.359882018066327
"MqA_CHR05:21619946-21620246_MR",-0.0277546553407397,0.5,1.34768076297265,0.869908585179141
"MqA_CHR06:24806517-24806817_MR",-0.0276308885016703,0.499999999999815,1.34768076297265,-0.0992155548990057
"MqA_CHR10:20432913-20433213_BG",-0.02757491118598,0.500000000000008,1.34768076297265,0.204876483386419
"MqA_CHR09:6086944-6087244_MR",-0.0275310275163401,0.499999999999629,1.34768076297265,-0.605742812236068
"MqA_CHR04:1239179-1239479_BG",-0.0275237346177999,0.5,1.34768076297265,0.0775698453530539
"MqA_CHR06:10633264-10633564_MR",-0.0273772050349499,0.499999999999813,1.34768076297265,-0.640614694436936
"MqA_CHR02:24298999-24299299_MR",-0.0273727145041898,0.499999999999822,1.34768076297265,-0.0959474877022703
"MqA_CHR06:11093267-11093567_MR",-0.0273601377306001,0.5,1.34768076297265,-0.360986424880092
"MqA_CHR08:13820939-13821239_BG",-0.0273420978861401,0.5,1.34768076297265,-0.764295700501399
"MqA_CHR07:10773409-10773709_BG",-0.0272107374214801,0.499999999999992,1.34768076297265,-0.624533903110493
"MqA_CHR02:15228970-15229270_MR",-0.0271823314837398,0.5,1.34768076297265,0.465236812691849
"MqA_CHR06:16560883-16561183_MR",-0.0271692251457099,0.49999999999982,1.34768076297265,-0.17091256064746
"MqA_CHR08:23284675-23284975_MR",-0.0271447239604496,0.50000000000018,1.34768076297265,-0.167731215150544
"MqA_CHR07:10038049-10038349_MR",-0.0269434136912499,0.50000000000019,1.34768076297265,-0.0397814845384457
"MqA_CHR04:16476028-16476328_MR",-0.0268145286710899,0.499999999999818,1.34768076297265,-0.147171450247101
"MqA_CHR05:4581547-4581847_MR",-0.0267522180069597,0.499999999999992,1.34768076297265,-0.721853944950922
"MqA_CHR11:4675960-4676260_MR",-0.02668799495728,0.5,1.34768076297265,0.654310344300986
"MqA_CHR06:22674751-22675051_BG",-0.0264602848371798,0.5,1.34768076297265,0.189414112626176
"MqA_CHR07:2579181-2579481_MR",-0.02641479868675,0.499999999999807,1.34768076297265,0.59346294623631
"MqA_CHR04:15414547-15414847_BG",-0.0263663932949498,0.499999999999815,1.34768076297265,0.532712926357846
"MqA_CHR03:2146603-2146903_MR",-0.0263515321865002,0.5,1.34768076297265,0.837459398991661
"MqA_CHR05:10786004-10786304_MR",-0.0263053214508799,0.500000000000388,1.34768076297265,0.729821438191667
"MqA_CHR09:14723896-14724196_MR",-0.02612489780434,0.499999999999992,1.34768076297265,-0.365797582255778
"MqA_CHR10:8484903-8485203_BG",-0.0260980596265301,0.499999999999804,1.34768076297265,-0.477022384896441
"MqA_CHR05:3519295-3519595_MR",-0.0260375538848296,0.500000000000196,1.34768076297265,0.492392078588012
"MqA_CHR05:17141741-17142041_MR",-0.0260148964310196,0.500000000000009,1.34768076297265,0.499074943973853
"MqA_CHR06:24754266-24754566_MR",-0.0260067776980599,0.500000000000009,1.34768076297265,0.836961289730334
"MqA_CHR10:20427773-20428073_MR",-0.0259304324724199,0.500000000000009,1.34768076297265,0.590600361886398
"MqA_CHR10:4682736-4683036_MR",-0.0258313647832003,0.499999999999605,1.34768076297265,-0.729222376526893
"MqA_CHR11:14140612-14140912_BG",-0.02582221665498,0.5,1.34768076297265,-0.415814269223857
"MqA_CHR07:5395032-5395332_MR",-0.0257985258868101,0.500000000000198,1.34768076297265,-0.606775412669793
"MqA_CHR06:5271913-5272213_BG",-0.02578387441537,0.499999999999793,1.34768076297265,0.571932960266958
"MqA_CHR08:7981919-7982219_MR",-0.0257073569608397,0.499999999999991,1.34768076297265,-0.742009615125329
"MqA_CHR07:13160205-13160505_BG",-0.0256485331471299,0.499999999999801,1.34768076297265,-0.741554268393697
"MqA_CHR05:10927904-10928204_MR",-0.0256192323003703,0.499999999999801,1.34768076297265,-0.851130372022045
"MqA_CHR11:6354660-6354960_MR",-0.02561736197024,0.5,1.34768076297265,-0.891185241738934
"MqA_CHR11:9744806-9745106_BG",-0.02557321297291,0.499999999999809,1.34768076297265,0.0673732966598635
"MqA_CHR08:19090310-19090610_MR",-0.02544796395425,0.500000000000201,1.34768076297265,-0.771881239879843
"MqA_CHR07:19620484-19620784_BG",-0.0253707496742197,0.499999999999991,1.34768076297265,0.489789732164979
"MqA_CHR09:845888-846188_MR",-0.0252660748195002,0.5,1.34768076297265,0.469534993857262
"MqA_CHR06:11435910-11436210_MR",-0.0252298570988998,0.5,1.34768076297265,0.771496234799926
"MqA_CHR06:12585773-12586073_MR",-0.0252192887966598,0.499999999999991,1.34768076297265,0.0374994198743576
"MqA_CHR08:19124300-19124600_MR",-0.0251981851741001,0.499999999999991,1.34768076297265,0.692509490078591
"MqA_CHR08:19714104-19714404_BG",-0.0251777608261601,0.500000000000397,1.34768076297265,-0.11723294610703
"MqA_CHR03:19366599-19366899_MR",-0.0251522792010603,0.500000000000397,1.34768076297265,-0.693914065959618
"MqA_CHR03:23609626-23609926_MR",-0.0251467672269401,0.5,1.34768076297265,-0.112157916924
"MqA_CHR03:7588153-7588453_MR",-0.0251099462040001,0.5,1.34768076297265,0.931874934041001
"MqA_CHR08:18827924-18828224_BG",-0.0250968287342599,0.500000000000009,1.34768076297265,-0.027745528304376
"MqA_CHR04:14515198-14515498_MR",-0.0250715806832802,0.500000000000009,1.34768076297265,-0.497469928438545
"MqA_CHR05:5636567-5636867_MR",-0.0250626643363701,0.499999999999787,1.34768076297265,-0.48670667192891
"MqA_CHR10:9471413-9471713_BG",-0.0249365833904602,0.499999999999991,1.34768076297265,0.0852215920852449
"MqA_CHR05:21271526-21271826_MR",-0.0249151958642497,0.499999999999795,1.34768076297265,0.300478014666875
"MqA_CHR09:5910852-5911152_MR",-0.0249128827806802,0.5,1.34768076297265,-0.324163876666636
"MqA_CHR05:12623603-12623903_BG",-0.0248183469643601,0.5,1.34768076297265,-0.879775465120653
"MqA_CHR10:4683044-4683344_MR",-0.0248090270822199,0.500000000000009,1.34768076297265,-0.0944485295955691
"MqA_CHR07:22171528-22171828_BG",-0.02479246908486,0.499999999999991,1.34768076297265,0.679353490467939
"MqA_CHR11:7962453-7962753_BG",-0.0247448824684602,0.5,1.34768076297265,0.152095609020424
"MqA_CHR04:998530-998830_BG",-0.02472360401319,0.500000000000207,1.34768076297265,-0.294340702023287
"MqA_CHR06:10663680-10663980_MR",-0.0246948283558597,0.5,1.34768076297265,0.0975029543960731
"MqA_CHR09:5911286-5911586_MR",-0.0246590045603701,0.500000000000207,1.34768076297265,0.787842590459126
"MqA_CHR05:7506029-7506329_MR",-0.02462318320435,0.500000000000207,1.34768076297265,-0.0198578001419676
"MqA_CHR10:16717259-16717559_MR",-0.0245536101850798,0.500000000000009,1.34768076297265,-0.654363786972885
"MqA_CHR01:1865976-1866276_BG",-0.0244684173077001,0.499999999999601,1.34768076297265,0.088305253848887
"MqA_CHR11:19118238-19118538_BG",-0.0243990505792602,0.500000000000009,1.34768076297265,0.918115543033145
"MqA_CHR10:17799985-17800285_BG",-0.0243890548491899,0.500000000000209,1.34768076297265,-0.367382073362814
"MqA_CHR07:10635142-10635442_BG",-0.0243725498153098,0.49999999999979,1.34768076297265,0.643121017086725
"MqA_CHR04:12709086-12709386_MR",-0.0243493777408701,0.50000000000021,1.34768076297265,-0.381523567712684
"MqA_CHR06:2530534-2530834_MR",-0.0243281122221002,0.499999999999991,1.34768076297265,-0.627123682747902
"MqA_CHR03:17975353-17975653_BG",-0.0243066212952603,0.499999999999991,1.34768076297265,-0.901406318327201
"MqA_CHR08:24821237-24821537_MR",-0.0242934150879499,0.499999999999799,1.34768076297265,-0.514342906960767
"MqA_CHR03:6467487-6467787_MR",-0.0242678908112302,0.49999999999978,1.34768076297265,-0.296061921285881
"MqA_CHR05:1049615-1049915_BG",-0.02422813085371,0.50000000000022,1.34768076297265,-0.680381740190402
"MqA_CHR01:14708275-14708575_BG",-0.0242194553203601,0.499999999999991,1.34768076297265,-0.390454505935654
"MqA_CHR07:10037474-10037774_MR",-0.0241521488120298,0.500000000000211,1.34768076297265,-0.963441960939811
"MqA_CHR02:24914574-24914874_BG",-0.0239894848153601,0.500000000000009,1.34768076297265,0.994514518974751
"MqA_CHR05:6406307-6406607_MR",-0.0239602831133299,0.499999999999796,1.34768076297265,0.61011647134544
"MqA_CHR06:2520331-2520631_MR",-0.0239221535088201,0.499999999999582,1.34768076297265,-0.82567054114645
"MqA_CHR09:15829271-15829571_BG",-0.0239144018195101,0.500000000000214,1.34768076297265,0.740896894115587
"MqA_CHR08:23007889-23008189_MR",-0.0238747459631301,0.499999999999805,1.34768076297265,0.111484554125458
"MqA_CHR05:4806232-4806532_MR",-0.0238455484067099,0.499999999999795,1.34768076297265,-0.156324725339204
"MqA_CHR06:23759872-23760172_BG",-0.02378575878488,0.500000000000009,1.34768076297265,-0.862815932163366
"MqA_CHR10:12984979-12985279_MR",-0.0237614799627801,0.5,1.34768076297265,0.120812088623728
"MqA_CHR01:15338531-15338831_MR",-0.0237287086161797,0.500000000000009,1.34768076297265,-0.857631553383586
"MqA_CHR08:15434857-15435157_MR",-0.0236619799984399,0.500000000000009,1.34768076297265,-0.575020332892947
"MqA_CHR07:10038793-10039093_MR",-0.0236394971535399,0.5,1.34768076297265,0.10002343165194
"MqA_CHR02:17973979-17974279_MR",-0.0235939537385397,0.5,1.34768076297265,-0.0310253064751955
"MqA_CHR10:16245102-16245402_MR",-0.02359043054792,0.500000000000009,1.34768076297265,-0.680316439311132
"MqA_CHR09:14918426-14918726_BG",-0.0235900757438401,0.5,1.34768076297265,-0.701577515225836
"MqA_CHR04:13091778-13092078_BG",-0.0235385820696901,0.499999999999783,1.34768076297265,-0.00078567852171155
"MqA_CHR01:16578040-16578340_BG",-0.0235351832318398,0.499999999999991,1.34768076297265,0.882451312270897
"MqA_CHR11:19486286-19486586_MR",-0.0235024563176602,0.500000000000425,1.34768076297265,-0.330904494787831
"MqA_CHR05:15090035-15090335_MR",-0.0234954072098703,0.499999999999783,1.34768076297265,-0.62255968040146
"MqA_CHR07:18067069-18067369_MR",-0.0234947666421896,0.499999999999783,1.34768076297265,-0.460022927791641
"MqA_CHR08:19827382-19827682_MR",-0.02345664370492,0.500000000000435,1.34768076297265,0.0619380946613973
"MqA_CHR04:495513-495813_BG",-0.0234405834054203,0.499999999999991,1.34768076297265,-0.956646201039674
"MqA_CHR02:7808433-7808733_BG",-0.0232221933646604,0.49999999999999,1.34768076297265,0.597890606930576
"MqA_CHR02:21144746-21145046_BG",-0.02320667916957,0.499999999999799,1.34768076297265,-0.776582001640694
"MqA_CHR03:7575343-7575643_MR",-0.0231448822245901,0.500000000000221,1.34768076297265,0.0799375564524387
"MqA_CHR05:6766311-6766611_BG",-0.0230685040821399,0.5,1.34768076297265,0.141794225777656
"MqA_CHR06:3434933-3435233_BG",-0.0230676118234698,0.499999999999779,1.34768076297265,0.24704928780945
"MqA_CHR11:7532412-7532712_BG",-0.02300225574926,0.5,1.34768076297265,0.430013409476281
"MqA_CHR06:22541524-22541824_MR",-0.02295018620931,0.499999999999787,1.34768076297265,-0.753112956605788
"MqA_CHR02:9745905-9746205_MR",-0.0228609457990303,0.500000000000223,1.34768076297265,-0.376668971254377
"MqA_CHR05:3517072-3517372_MR",-0.0228095613938804,0.5,1.34768076297265,0.89171152560126
"MqA_CHR10:9034399-9034699_BG",-0.02280199330208,0.5,1.34768076297265,0.000250865305582903
"MqA_CHR05:1786919-1787219_BG",-0.0228001472130299,0.500000000000205,1.34768076297265,-0.72401466011534
"MqA_CHR07:14348589-14348889_MR",-0.0226514066429098,0.500000000000225,1.34768076297265,0.737596302229101
"MqA_CHR05:10835768-10836068_MR",-0.0226220879320103,0.500000000000216,1.34768076297265,-0.589693188419041
"MqA_CHR01:4078402-4078702_BG",-0.0225672764684597,0.50000000000001,1.34768076297265,0.851816384034773
"MqA_CHR07:16626973-16627273_BG",-0.0225560527462099,0.499999999999764,1.34768076297265,0.773589121814027
"MqA_CHR02:20773678-20773978_BG",-0.02250348051798,0.500000000000444,1.34768076297265,-0.73001885402731
"MqA_CHR08:12227340-12227640_MR",-0.0224620628151899,0.500000000000227,1.34768076297265,0.570702106324468
"MqA_CHR07:320809-321109_BG",-0.0224501406915296,0.500000000000218,1.34768076297265,-0.0918388635025315
"MqA_CHR08:23338020-23338320_MR",-0.0223851554255798,0.500000000000436,1.34768076297265,-0.725638065833861
"MqA_CHR11:4410488-4410788_BG",-0.0223768458442102,0.499999999999762,1.34768076297265,0.770375678098341
"MqA_CHR06:10660408-10660708_MR",-0.0223645411897397,0.500000000000457,1.34768076297265,-0.326624395652494
