"MR_mean","MR_sd","age_impact","MR_death_impact","MR_age_impact","recruitment_const","dist_imp","i"
0.175052650272846,0.480126436566934,0.383786611794494,0.0808770123403519,15.2378742012661,0.00387673753965646,FALSE,90
0.130695691565052,0.806247940286994,0.238392334035598,0.942700184881687,9.50609534163959,0.00258587615052238,TRUE,91
0.653101925039664,0.0790056816767901,0.371126562193967,0.735778605332598,9.53934774152003,0.00393959764903411,TRUE,92
0.343516472261399,0.115337409544736,0.185063977562822,0.475312216207385,12.1416559745558,0.00643636722769588,FALSE,93
0.656758127966896,0.12941628950648,0.124187956168316,0.181843248661608,5.72723725927062,0.00400598406558856,TRUE,94
0.320373242488131,0.738748542033136,0.379434973886237,0.730366880539805,12.3742973001208,0.0052210408593528,TRUE,95
0.187691119266674,0.757098533445969,0.768194981757551,0.61462704394944,13.8293708558194,0.00134746016608551,TRUE,96
0.782294301316142,0.992455308558419,0.964082991075702,0.0610415900591761,8.51958992658183,0.00513586550578475,FALSE,97
0.0935949867125601,0.624552987283096,0.474222396453843,0.0532953832298517,19.4695737422444,0.00579277165513486,FALSE,98
0.46677904156968,0.288690108573064,0.57001186653506,0.455256314948201,7.39991990616545,0.00111313019506633,TRUE,99
0.511505459900945,0.199911774368957,0.160767755913548,0.180962136946619,13.6285697575659,0.00122088743094355,FALSE,100
0.59998895926401,0.800917848711833,0.666857624892145,0.491305924020708,11.3118831836618,0.0044669333929196,TRUE,101
0.332823540316895,0.727762710303068,0.418072408484295,0.98187144822441,6.8364456272684,0.00574021515669301,FALSE,102
0.488613033667207,0.217047974700108,0.482243186910637,0.224122107261792,10.464278110303,0.00541156619973481,FALSE,103
0.954473827499896,0.744238505372778,0.967391911637969,0.712528655305505,19.9808923935052,0.00261122631421313,FALSE,104
0.4829023971688,0.866653708275408,0.71289863823913,0.150126059306785,16.9682943972293,0.00583219854626805,FALSE,105
0.890350222121924,0.52940575638786,0.746617495990358,0.525725839426741,10.2477726747748,0.00354959726659581,TRUE,106
0.914438186911866,0.598638546885923,0.253566788835451,0.828475823393092,19.0546558203641,0.00199129115696996,TRUE,107
0.608734982321039,0.937632332323119,0.283248180220835,0.126860544318333,15.6979606871027,0.00462428541667759,TRUE,108
0.410689776530489,0.950724098365754,0.888894740724936,0.819683281704783,12.4286565266084,0.00595456213690341,FALSE,109
0.147094690939412,0.660532301291823,0.853770273015834,0.246003416366875,17.1836804260965,0.00568570556445047,FALSE,110
0.935299803270027,0.0722865809220821,0.748564338218421,0.0970179655123502,14.8239881719928,0.00148886139597744,FALSE,111
0.301228899974376,0.826331578660756,0.352957033994608,0.163701453479007,10.4111882147845,0.00142455021012574,FALSE,112
0.0607205715496093,0.47954407799989,0.288991807075217,0.664355203974992,12.0789732807316,0.00675376010593027,FALSE,113
0.947726940037683,0.391228783410043,0.544735287642106,0.677428116789088,13.9753655844834,0.00154175654286519,FALSE,114
0.720596273429692,0.299122775672004,0.569577527418733,0.132951876148582,15.8929974667262,0.00227350751357153,TRUE,115
0.142294295597821,0.244308249559253,0.297848630556837,0.979523984715343,10.3399959648959,0.00363522155769169,FALSE,116
0.549284656066447,0.421810131752864,0.78679603212513,0.146612475626171,13.7971767480485,0.00566722893156111,TRUE,117
0.95409123855643,0.937770176911727,0.122067687753588,0.941816753940657,12.7490538184065,0.0061084477561526,FALSE,118
0.585483353119344,0.264485116582364,0.740337350638583,0.700351744890213,13.9027203421574,0.00474834342300892,FALSE,119
0.404510281747207,0.568568754009902,0.856798839243129,0.567962903529406,18.3240437693894,0.00332824546005577,FALSE,120
0.64789347932674,0.202184567693621,0.937738964869641,0.246348989428952,18.0069133383222,0.00186252910504118,FALSE,121
0.319820617092773,0.192805626895279,0.695882482547313,0.340871532447636,17.4680205446202,0.00629003682546318,TRUE,122
0.307720010867342,0.718611745163798,0.342947997432202,0.839761945419014,7.42577166878618,0.00624245087523013,TRUE,123
0.219767631264403,0.313517895527184,0.296410114294849,0.921521466225386,9.97096617938951,0.00303174215229228,TRUE,124
0.369488865835592,0.138390127336606,0.88103635404259,0.515364887192845,18.892586826114,0.00407987778121606,FALSE,125
0.984219203470275,0.0580306977499276,0.122114396537654,0.888112198328599,18.8755868177395,0.00396361254621297,FALSE,126
0.154202300822362,0.931099641136825,0.86502405195497,0.704072203021497,14.5474630710669,0.00576062683854252,TRUE,127
0.0910439998842776,0.568338012089953,0.571539769298397,0.423762789694592,16.8936475913506,0.00651049071503803,TRUE,128
0.141906907781959,0.117770360549912,0.491916431649588,0.300269103376195,13.5761953692418,0.00451816161256284,TRUE,129
0.690007101511583,0.564794481499121,0.938165271817706,0.9633844406344,5.59063529479317,0.0059408823652193,TRUE,130
0.619256483390927,0.540256182895973,0.248095356323756,0.124820596072823,9.31485865847208,0.00584463346004486,FALSE,131
0.891394117148593,0.819682518485934,0.440909552853554,0.680340532911941,12.2126238269266,0.00268943790579215,FALSE,132
0.672999092610553,0.70297950389795,0.224240443343297,0.81983914365992,11.5237062855158,0.00405189159559086,TRUE,133
0.737077737925574,0.567748373607174,0.234748969459906,0.216274821897969,18.9870483078994,0.00277137664193287,TRUE,134
0.521135725779459,0.721309266285971,0.708802522649057,0.594087179051712,14.6852087846491,0.00620574261667207,FALSE,135
0.65983844967559,0.752444213489071,0.60590454027988,0.161695930641145,5.01243445556611,0.00528020434547216,TRUE,136
0.821805460145697,0.381422596750781,0.524483598512597,0.405526519520208,5.29283616226166,0.00317410783749074,FALSE,137
0.786281551700085,0.28801028127782,0.829990151757374,0.238885099068284,9.454618539894,0.00698218155326322,TRUE,138
0.979821917368099,0.531683327164501,0.966149679012597,0.527598845539615,9.10619296715595,0.00520601985603571,TRUE,139
0.439431536244228,0.259646071353927,0.563868895638734,0.670954801142216,17.4420700885821,0.00242487336369231,FALSE,140
0.31170220207423,0.83179031778127,0.733350492664613,0.907564970199019,15.8158913441002,0.00488498179428279,FALSE,141
0.409474952612072,0.405363884754479,0.262791559007019,0.332797182491049,15.2083383267745,0.00306371363531798,FALSE,142
0.0104671118315309,0.0726319255772978,0.419470252399333,0.242536499397829,10.7629233889747,0.00580375671060756,FALSE,143
0.18384952400811,0.953758624615148,0.144912510365248,0.309988736175001,7.77910200646147,0.0029501671907492,FALSE,144
0.842729318886995,0.217183782951906,0.237298332434148,0.226805534912273,8.17553908214904,0.00260371500020847,TRUE,145
0.231161782052368,0.405625266721472,0.189344546780922,0.123003134503961,15.5553823208902,0.00141868674056605,FALSE,146
0.239099955651909,0.62566831544973,0.352133268513717,0.267755625536665,8.93731662072241,0.0044231042242609,FALSE,147
0.0766911653336138,0.628404803806916,0.448705181921832,0.923653637059033,8.39522959198803,0.00102502505062148,FALSE,148
0.245723678031936,0.328238664194942,0.670742907747626,0.0564841595478356,13.897794430377,0.00268540990818292,FALSE,149
0.73213520552963,0.138909491943195,0.73635724792257,0.501455146819353,7.21056060865521,0.00268052319157869,FALSE,150
0.847453165100887,0.91465717041865,0.393416486890055,0.793785936199129,5.76563148177229,0.00590937601774931,FALSE,151
0.497527267085388,0.599115967284888,0.968664983590134,0.837927345186472,5.20827544038184,0.00170400586677715,FALSE,152
0.387909029843286,0.749607095960528,0.726809002715163,0.576273668324575,17.1227825048845,0.00257298743911087,TRUE,153
0.246448994148523,0.918954745167866,0.24497037474066,0.241850089980289,17.0384679490235,0.00363539687078446,FALSE,154
0.111096461303532,0.528765395982191,0.432156017469242,0.582062224857509,5.22565735620447,0.00675030678138137,FALSE,155
0.389994435245171,0.371978746028617,0.371995983272791,0.137515567243099,13.9294207794592,0.00290575115894899,TRUE,156
0.571935313986614,0.0658083211164922,0.512169190729037,0.482712324010208,9.61044184630737,0.00571206767950207,FALSE,157
0.216892762808129,0.854369923705235,0.840954471728764,0.0936856127809733,14.0916630486026,0.00178917733952403,FALSE,158
0.44476800202392,0.510411301394925,0.309285415778868,0.304969527991489,8.23381283553317,0.00396718888357282,FALSE,159
0.21799066872336,0.20999805862084,0.46209000274539,0.676705354591832,19.2180401098449,0.00415126341208816,FALSE,160
0.502299563260749,0.375843436690047,0.974451522645541,0.205134988296777,6.58858500421047,0.00631677476409823,FALSE,161
0.353904571849853,0.207365499809384,0.211978671397083,0.394918506033719,6.79236301570199,0.00317010330362245,FALSE,162
0.64998515881598,0.459240817232057,0.667261068942025,0.802853106055409,7.10806339629926,0.00379775980999693,FALSE,163
0.374713956611231,0.241502250079066,0.733480305294506,0.22832069452852,9.39283049548976,0.00364046662859619,FALSE,164
0.355445380788296,0.118690322386101,0.632080255774781,0.0769075178541243,13.9810435450636,0.0052802311158739,FALSE,165
0.533687945455313,0.0724691497161984,0.996864644135348,0.778224907815456,8.13551782397553,0.00130711550684646,FALSE,166
0.740334360394627,0.690989849856123,0.140802491293289,0.670139696681872,11.7849661246873,0.00520790676074103,FALSE,167
0.221102937823161,0.286957619246095,0.99106528412085,0.511109673650935,11.7924415948801,0.00498085781233385,FALSE,168
0.41274611861445,0.149412495549768,0.770775678381324,0.214002060238272,10.7264514267445,0.00498319832887501,FALSE,169
0.265686686849222,0.972432009177282,0.49307463800069,0.187693298794329,19.8135981732048,0.00399942199094221,FALSE,170
0.629973053466529,0.410514390328899,0.237705893884413,0.611147175775841,5.15224689501338,0.00265199439367279,TRUE,171
0.183828490786254,0.401813854230568,0.503978657932021,0.0387414896395057,17.9823041125201,0.00323912760848179,FALSE,172
0.86364411143586,0.648556348634884,0.267692241328768,0.229440553346649,6.39047414064407,0.00163297388795763,TRUE,173
0.746568004135042,0.916305739665404,0.483893724251539,0.823937889654189,7.73138705524616,0.00252977277431637,TRUE,174
0.668284649727866,0.216662138933316,0.838701879885048,0.300368249882013,11.7164927406702,0.00127793888840824,FALSE,175
0.618017873261124,0.547998871887103,0.145341022801586,0.0160918093752116,15.9363509400282,0.00381764815794304,TRUE,176
0.372238060226664,0.720050457865,0.392843936476856,0.961583591764793,7.84943485632539,0.00294453067518771,TRUE,177
0.529835685854778,0.397246005246416,0.858170736557804,0.0877466935198754,7.08967144717462,0.00225992399407551,FALSE,178
0.874682342866436,0.0940013926010579,0.136179813649505,0.748023397056386,8.19188936380669,0.00551578743057326,TRUE,179
0.581750099780038,0.634896405041218,0.812685665092431,0.836008212529123,7.53092338447459,0.00246325316652656,TRUE,180
0.839767764788121,0.00247881026007235,0.965465593757108,0.0159805347211659,17.7955300523899,0.00343322953628376,TRUE,181
0.312448164913803,0.210523239802569,0.694828438735567,0.852861498249695,16.1002339527477,0.00522038490138948,TRUE,182
0.70829032221809,0.679022809490561,0.107845677202567,0.550297265173867,13.5453697992489,0.00168652166798711,FALSE,183
0.265017806086689,0.866189130349085,0.519210301828571,0.339687408413738,17.8300428879447,0.00180853622918949,TRUE,184
0.594343194039539,0.79969711555168,0.744952463824302,0.325701871886849,7.22417963319458,0.00690686081303284,FALSE,185
0.481289800489321,0.134996398352087,0.125363898836076,0.639220112003386,10.6618566566613,0.00686063663987443,FALSE,186
0.26503273146227,0.387498257681727,0.86093430283945,0.127847296651453,9.79465211974457,0.00555198015039787,TRUE,187
0.564590434776619,0.788471929030493,0.771773868124001,0.311121101491153,5.44897907762788,0.00118035686807707,TRUE,188
0.913188223028556,0.692913666600361,0.337627687910572,0.583082606550306,10.8178856933955,0.00684525836491957,TRUE,189
0.901874389499426,0.59427297138609,0.771322308597155,0.759196238592267,15.6415853684302,0.00556162208272144,TRUE,190
0.274166621500626,0.123857651371509,0.704424224211834,0.551703141769394,8.72238182113506,0.00632465223455802,FALSE,191
0.321482756407931,0.55507810274139,0.254847460030578,0.687787305330858,14.7185054619331,0.00233171863248572,FALSE,192
0.985640884377062,0.449411387788132,0.702744821482338,0.371264337562025,7.51264282036573,0.00262284586438909,FALSE,193
0.619993310188875,0.766166528686881,0.937318628351204,0.906746856868267,16.585890178103,0.0046435301490128,FALSE,194
0.937314089154825,0.0260977216530591,0.865877282549627,0.975735323736444,12.1901360852644,0.00304119152436033,FALSE,195
0.466532702324912,0.195171431871131,0.802965911687352,0.766094181453809,5.90555382193998,0.00554181574750692,FALSE,196
0.406832593260333,0.881234564818442,0.717258098139428,0.0122661136556417,16.5606845659204,0.00144902448728681,FALSE,197
0.659230324206874,0.109801593469456,0.632232200819999,0.522603975841776,18.1551749072969,0.00634377354197204,TRUE,198
0.152346616843715,0.968550927937031,0.462945895222947,0.799046251457185,13.8459588028491,0.00562296169949695,TRUE,199
0.572867058217525,0.385198592906818,0.215513301314786,0.207455570343882,14.1465157771017,0.00629619059385732,TRUE,200
0.238726026844233,0.85859140730463,0.838148017972708,0.386281783925369,11.3102420559153,0.00668665436981246,FALSE,201
0.962358936434612,0.887384754605591,0.745048425090499,0.542382778832689,5.72771991021,0.00294403033563867,TRUE,202
0.601365725975484,0.48909149854444,0.80949236722663,0.744253082200885,14.7638819983695,0.00207195831090212,FALSE,203
0.515029727248475,0.718091808957979,0.116484401049092,0.333332431735471,12.5284639303572,0.00189910034323111,TRUE,204
0.402573342202231,0.486705572577193,0.257041126885451,0.324915238190442,16.7956778744701,0.00168786086980253,FALSE,205
0.880246541230008,0.988708860939369,0.638784071546979,0.423743036808446,13.2053983747028,0.0038276702654548,TRUE,206
0.364091864787042,0.0647511295974255,0.172574940579943,0.276301349047571,11.6619043983519,0.00586776926741004,TRUE,207
0.288239280693233,0.157662777928635,0.736584347626194,0.626090149627998,17.5669609627221,0.00620045456755906,FALSE,208
0.170645235106349,0.785348618403077,0.607301896787249,0.0435978448949754,15.1360246096738,0.00138819477520883,TRUE,209
0.172171746380627,0.542188289808109,0.35452711826656,0.606534786755219,5.77492838143371,0.00539173889299855,TRUE,210
0.48204260552302,0.416547345230356,0.452851089159958,0.417049096897244,6.88978930586018,0.0068360360446386,FALSE,211
0.252964928513393,0.998882649000734,0.705455351062119,0.0436190224718302,17.3955808789469,0.00286670318571851,FALSE,212
0.21625478961505,0.255673117004335,0.24596170054283,0.993407740490511,11.0214311664458,0.00529831000370905,TRUE,213
0.674376388080418,0.507875671144575,0.197651713131927,0.626561040990055,12.5761698675342,0.00457121121557429,FALSE,214
0.0476636274252087,0.0789711775723845,0.580099806981161,0.83884015167132,10.0570067507215,0.0012590934112668,TRUE,215
0.700853087473661,0.813668364426121,0.192879190319218,0.397084629861638,14.3576010724064,0.00369482122128829,TRUE,216
0.351888638455421,0.382179160136729,0.184076276724227,0.95308898575604,13.6634542956017,0.00483204894559458,FALSE,217
0.408943997928873,0.802182707935572,0.675932627846487,0.378397780237719,8.33372076624073,0.00580405057873577,FALSE,218
0.820951323956251,0.197923636762425,0.607638193410821,0.819895087508485,14.5936053921469,0.00425130546512082,TRUE,219
0.918857348151505,0.946399770211428,0.374982867552899,0.00722655141726136,10.3511737356894,0.00629091797303408,TRUE,220
0.282528330106288,0.345672474242747,0.339408128196374,0.873742654221132,11.7621331394184,0.00104071405250579,FALSE,221
0.961104793706909,0.522050247294828,0.669250710634515,0.0739439935423434,11.0103772871662,0.00368094885861501,FALSE,222
0.728394428268075,0.111688006436452,0.847682050196454,0.816704250872135,8.32661634543911,0.00389983560191467,FALSE,223
0.686375082004815,0.885974851204082,0.146220053732395,0.586043036542833,8.71812499826774,0.0057596203382127,FALSE,224
0.0528439427725971,0.95425497321412,0.993101532547735,0.682746354490519,7.64389299205504,0.0026710857511498,FALSE,225
0.395220134640113,0.0403807631228119,0.119878473575227,0.714157723588869,11.4846042601857,0.00454330181097612,TRUE,226
0.477845379849896,0.4936161886435,0.261855000141077,0.280105278594419,14.1454043611884,0.00212475706730038,FALSE,227
0.56025326368399,0.226063704816625,0.395822867378593,0.673513558227569,11.1358208255842,0.00584369049174711,FALSE,228
0.698261594865471,0.858800339279696,0.869406145089306,0.29703937843442,18.6887521110475,0.00456602446734905,FALSE,229
0.915683538420126,0.53093573381193,0.265924281906337,0.571045774733648,9.21573288156651,0.00263404073985293,TRUE,230
0.618351227371022,0.0046381508000195,0.815821032272652,0.0547061813995242,8.23401874047704,0.00581550911813974,FALSE,231
0.428421508753672,0.277560080168769,0.872966924449429,0.347608416806906,13.2863023865502,0.00462943992530927,TRUE,232
0.54208036721684,0.325203143060207,0.524817580473609,0.497679084306583,10.2528993401211,0.00674750178167596,FALSE,233
0.058478488586843,0.588706276612356,0.683382555376738,0.531688984716311,19.0706963348202,0.00207165564736351,FALSE,234
0.260856857057661,0.249684700742364,0.392537516099401,0.815768377389759,14.443356578704,0.00102542714867741,FALSE,235
0.397151953307912,0.0431172808166593,0.519523712294176,0.510326466523111,11.5546950895805,0.00323056626552716,TRUE,236
0.197744736680761,0.110678787576035,0.948166555329226,0.84894580161199,9.34365725028329,0.00562866504257545,FALSE,237
0.83192756283097,0.703753812005743,0.320917868777178,0.594192863209173,5.54994726669975,0.00443876718357205,TRUE,238
0.152887222822756,0.939021238824353,0.120211353315972,0.537895291345194,13.2257170125376,0.00202275684801862,TRUE,239
0.803418542025611,0.311169018037617,0.970364647475071,0.627040413441136,9.80561096221209,0.00153637258801609,FALSE,240
0.546826156554744,0.0784929301589727,0.334043971262872,0.291973809478804,12.2152859193739,0.00625736160762608,TRUE,241
0.662317642010748,0.321744091343135,0.688696494861506,0.567239138297737,17.139603109099,0.00187358509516343,TRUE,242
0.171698493883014,0.624905536882579,0.16784311379306,0.999499982455745,8.28200340038165,0.0048116599842906,TRUE,243
0.633055359823629,0.440241849515587,0.97232148910407,0.920453968457878,6.34064474259503,0.00367742618918419,FALSE,244
0.311869746772572,0.801345300627872,0.926685391459614,0.769343193853274,16.9570669706445,0.00655459025735036,TRUE,245
0.724554346408695,0.279283805051818,0.881337282597087,0.843732711626217,7.61610605404712,0.0046713987281546,TRUE,246
0.398939824663103,0.570713193388656,0.481941077345982,0.922279868507758,17.0196422573645,0.00141441350243986,TRUE,247
