"MR_mean","MR_sd","age_impact","MR_death_impact","MR_age_impact","age_recruit_impact_value","MR_recruit_impact","recruitment_const","dist_imp","i"
0.690705278422683,0.447570141172037,0.63099921469111,0.39131609397009,6.80714516551234,0.617257711282,0.553997190084774,0.005823082880117,FALSE,33
0.795467417687178,0.130288136890158,0.300635506073013,0.21056674560532,14.2843003931921,0.234289041608572,0.525836584242061,0.00481291207880713,TRUE,34
0.0246136845089495,0.62172598275356,0.193143068766221,0.752480180934072,12.2076312650461,0.253697624916676,0.927721004094929,0.00567702862829901,TRUE,35
0.477795971091837,0.547994283260778,0.762855424243025,0.445077850483358,18.8583963445853,0.878980426730122,0.506717767035589,0.00565164548624307,TRUE,36
0.758459537522867,0.149244213709608,0.651163380616344,0.453314842423424,8.61009027808905,0.786922028495464,0.640546658525709,0.0037024510668125,FALSE,37
0.216407935833558,0.559545869240537,0.956091124471277,0.0832508592866361,16.6472236334812,0.0354045481747016,0.242601374250371,0.0054874611441046,FALSE,38
0.318181007634848,0.42688557645306,0.963888279045932,0.365169028751552,16.2798183236737,0.757779776125681,0.369899740137625,0.00469776650355198,FALSE,39
0.231625785352662,0.447730098385364,0.770352445077151,0.894952905829996,15.147236372577,0.8987387327943,0.894566994772758,0.00639459293615073,FALSE,40
0.142800022382289,0.833294771611691,0.491347131109796,0.544437845936045,13.2757919584401,0.894135246837977,0.768297986169346,0.00237827996653505,TRUE,41
0.414546335814521,0.719587282743305,0.257297623599879,0.0308270663954318,13.9679079677444,0.128241404665168,0.797488634348847,0.00388318480970338,FALSE,42
0.413724326295778,0.456886755535379,0.491759261954576,0.388433083193377,17.9965637240093,0.976509391563013,0.329801169768907,0.00520247152121738,FALSE,43
0.368845450924709,0.521264262963086,0.786212368984707,0.113395245978609,12.4301106890198,0.910951646731701,0.101585735904519,0.00212661590590142,TRUE,44
0.152444747742265,0.24245707760565,0.927126379939727,0.277254458982497,19.7034344600979,0.26640665687155,0.954442655071616,0.00303474196745083,TRUE,45
0.13880606344901,0.0758608346804976,0.916027824627236,0.719519831007347,6.04062030906789,0.890074375600088,0.455520218005404,0.0051690253817942,TRUE,46
0.233034099452198,0.391295091249049,0.833961546095088,0.376025184988976,13.338934459025,0.834695016287733,0.562687121052295,0.00653031370183453,FALSE,47
0.465962450252846,0.0131082159932703,0.279777648393065,0.634459954453632,7.84060287987813,0.444892378745135,0.179247420083266,0.00447947904397734,FALSE,48
0.265972640365362,0.867499468615279,0.144663026789203,0.496747792465612,9.44686222355813,0.0859838950075209,0.0309736819611862,0.00288634417625144,FALSE,49
0.857827715342864,0.992615673691034,0.531053673056886,0.807486457750201,17.6150618272368,0.867492444026284,0.219794285688549,0.00577341434825212,FALSE,50
0.0458311666734517,0.7088553882204,0.63135403196793,0.582188408123329,8.07660651858896,0.330425074594095,0.325218669667374,0.00209871515794657,FALSE,51
0.442200074205175,0.826715490315109,0.186958212242462,0.172012803377584,13.7407863454428,0.239772485450376,0.586762560941279,0.00509922394226305,TRUE,52
0.798924845643342,0.891896269517019,0.955801211413927,0.937291039619595,10.9439329733141,0.829511766242795,0.0607875729631633,0.00484270170610398,TRUE,53
0.12189925997518,0.53941073268652,0.246468824753538,0.0538108746986836,9.58356914343312,0.991641037887894,0.257357614557259,0.00275683871982619,FALSE,54
0.560947983758524,0.555313591845334,0.929355636355467,0.0872321871574968,12.0838293398265,0.237837616561446,0.0245429016347043,0.0022574600558728,FALSE,55
0.20653138961643,0.276439883746207,0.21499756553676,0.841558005660772,16.148736467585,0.0979262867919169,0.226285340532195,0.0022095170179382,FALSE,56
0.127531650243327,0.659197925822809,0.696465631457977,0.420889260945842,19.6520540991332,0.638841682986822,0.528370969195385,0.00288371786172502,TRUE,57
0.753307864302769,0.243435242446139,0.805637734686025,0.717486052773893,7.34395776991732,0.857985433214344,0.336566688125022,0.00322437147889286,TRUE,58
0.895045359153301,0.288266204763204,0.788151845615357,0.736150731099769,6.94138717022724,0.192102403121535,0.744047828274779,0.00594655419746414,TRUE,59
0.374462775886059,0.715780958533287,0.705313279479742,0.987470545107499,13.7083895422984,0.510420100877527,0.956001386328135,0.00286812645080499,TRUE,60
0.665115194628015,0.727533633122221,0.204099312145263,0.960967119550332,7.05723762395792,0.362004991753492,0.230969052596483,0.0068470982152503,TRUE,61
0.0948406609240919,0.173043038696051,0.866171338781714,0.141793734394014,8.02994666737504,0.826250925282948,0.977114414097741,0.00445617643697187,TRUE,62
0.383969637798145,0.306311258813366,0.656165435351431,0.664951315848157,10.1247359684203,0.488891608319245,0.101030499108601,0.00398199676233344,TRUE,63
0.27438364457339,0.369907276704907,0.852770400396548,0.0331542422063649,8.9885142003186,0.239593798194546,0.739279488890897,0.00454929786897264,TRUE,64
0.814640038879588,0.0777215543203056,0.252935402281582,0.494513350538909,15.8237897232175,0.277461798829027,0.280841071659233,0.00617193989735097,TRUE,65
0.448516341391951,0.713150188792497,0.109253098070622,0.791352422675118,15.4323722654954,0.824763565848116,0.283695785249583,0.00228049849439412,FALSE,66
0.810064353048801,0.550922729074955,0.391122758132406,0.379209753591567,16.9131309061777,0.0355778912338428,0.0699026710237376,0.00242099942686036,TRUE,67
0.812389509519562,0.135865396354347,0.342714452045038,0.948299361392856,9.11704997997731,0.411866250275634,0.235764124719426,0.00666324235545471,TRUE,68
0.794342321110889,0.974163694074377,0.842735220468603,0.660675780382007,7.72934542968869,0.600074267995078,0.761382961922791,0.00679114811867476,TRUE,69
0.439831687603146,0.561963158892468,0.940295563312247,0.432765095261857,11.9390550057869,0.53345225607045,0.351151450597681,0.00398339597554877,FALSE,70
0.754475158639252,0.788409381639212,0.215012335288338,0.838682598201558,13.2581761525944,0.685745199366938,0.720014404351823,0.004489852582803,FALSE,71
0.629221131559461,0.848914084257558,0.922003845614381,0.804698722902685,14.3407657125499,0.512734778609592,0.211094261945691,0.00400229592272081,TRUE,72
0.710182401351631,0.878041774732992,0.64471055297181,0.427062305156142,12.2434013581369,0.558828077430371,0.064770294688642,0.00308865341870114,TRUE,73
0.000624773325398564,0.800476373871788,0.46025664980989,0.329390509519726,6.94746461231261,0.842827703705989,0.729603988016024,0.00574323612893932,FALSE,74
0.475316574098542,0.640148486476392,0.699215773073956,0.565040512941778,18.2599521055818,0.319385058660991,0.27362827158533,0.00527258399571292,FALSE,75
0.220118885161355,0.628927760757506,0.790839349478483,0.861229171976447,19.8697689175606,0.0455886390875094,0.336968674059026,0.00460226404177956,TRUE,76
0.379816537722945,0.271409004693851,0.569706130120903,0.585871024755761,17.9294815403409,0.817834119992331,0.853975032768212,0.00304592993739061,TRUE,77
0.612771003274247,0.0299398254137486,0.455056765396148,0.645120128290728,17.7837607671972,0.780791021529585,0.0155282677873038,0.00568177324300632,TRUE,78
0.351797909243032,0.41986421495676,0.969208150194027,0.767084069550037,10.6612041080371,0.860785696390085,0.438935657823458,0.00460033759404905,TRUE,79
0.111135424347594,0.35543467104435,0.144086986570619,0.692857024027035,14.2561474977992,0.0750621629622765,0.127196099846624,0.00283504268783145,TRUE,80
0.243619472719729,0.392331253970042,0.237977444496937,0.866797682829201,12.7751358877867,0.0187180573237129,0.508758266617078,0.0047026559622027,FALSE,81
0.66805558744818,0.171936832368374,0.727155158971436,0.094697552267462,5.55393814924173,0.595764066758566,0.976095537755173,0.00388883067341521,TRUE,82
0.417646779678762,0.319642119342461,0.755007285904139,0.609939294168726,16.1454865173437,0.870919226615224,0.665131158446893,0.00639411532715894,TRUE,83
0.788195834029466,0.413555064238608,0.19754147392232,0.240874789655209,17.636427563848,0.451828966946341,0.885304556391202,0.00634862600290217,FALSE,84
0.102864644257352,0.759335696697235,0.518111691018566,0.469641658943146,5.73672975762747,0.0471992545761168,0.737269875470083,0.00342748007900082,TRUE,85
0.434892741497606,0.271890205098316,0.67791298259981,0.28392208670266,18.3993381157052,0.416187677436974,0.510223017921671,0.00350079426588491,TRUE,86
0.984956979984418,0.115582457045093,0.457399844075553,0.918441278627142,10.6726617924869,0.371564049071167,0.887276740381494,0.00376851850585081,FALSE,87
0.893051114398986,0.0293366149999201,0.991387231345288,0.399744049180299,15.433464521775,0.48181898224866,0.500455016919877,0.00431559196603484,TRUE,88
0.886469060787931,0.806855297880247,0.71083792890422,0.565344660310075,15.7596704375464,0.142340978158172,0.782309072120115,0.00474669902864844,FALSE,89
0.175052650272846,0.480126436566934,0.383786611794494,0.0808770123403519,15.2378742012661,0.484661694043316,0.511697554280981,0.00439370350609533,FALSE,90
0.130695691565052,0.806247940286994,0.238392334035598,0.942700184881687,9.50609534163959,0.271669564836193,0.0933268115762621,0.00607620217651129,TRUE,91
0.653101925039664,0.0790056816767901,0.371126562193967,0.735778605332598,9.53934774152003,0.495033612090629,0.552228756330442,0.00290971550554968,TRUE,92
0.343516472261399,0.115337409544736,0.185063977562822,0.475312216207385,12.1416559745558,0.907000592569821,0.364931345931254,0.00685496659181081,TRUE,93
0.656758127966896,0.12941628950648,0.124187956168316,0.181843248661608,5.72723725927062,0.505987370822113,0.542839608970098,0.00518522501271218,TRUE,94
0.320373242488131,0.738748542033136,0.379434973886237,0.730366880539805,12.3742973001208,0.706471741793212,0.622599860418122,0.00671598246600479,FALSE,95
0.187691119266674,0.757098533445969,0.768194981757551,0.61462704394944,13.8293708558194,0.0673309274041094,0.254702038390096,0.00460208501131274,TRUE,96
0.782294301316142,0.992455308558419,0.964082991075702,0.0610415900591761,8.51958992658183,0.692417808454484,0.462003872571513,0.00615768320555799,FALSE,97
0.0935949867125601,0.624552987283096,0.474222396453843,0.0532953832298517,19.4695737422444,0.800807323097251,0.11111558880657,0.00685532399150543,FALSE,98
0.46677904156968,0.288690108573064,0.57001186653506,0.455256314948201,7.39991990616545,0.0286664821859449,0.0245130990655161,0.00214257625793107,TRUE,99
0.511505459900945,0.199911774368957,0.160767755913548,0.180962136946619,13.6285697575659,0.0464464261056855,0.105396419444587,0.00287850829586387,FALSE,100
0.59998895926401,0.800917848711833,0.666857624892145,0.491305924020708,11.3118831836618,0.582044009831734,0.231949243731797,0.00614131669793278,TRUE,101
0.332823540316895,0.727762710303068,0.418072408484295,0.98187144822441,6.8364456272684,0.792135500854347,0.153020088975318,0.00512031044624746,FALSE,102
0.488613033667207,0.217047974700108,0.482243186910637,0.224122107261792,10.464278110303,0.737908422956243,0.846391681516543,0.00587200661469251,FALSE,103
0.954473827499896,0.744238505372778,0.967391911637969,0.712528655305505,19.9808923935052,0.275852341845166,0.42123794860905,0.00583339816704392,FALSE,104
0.4829023971688,0.866653708275408,0.71289863823913,0.150126059306785,16.9682943972293,0.807312760134228,0.567162281516939,0.00321326021733694,TRUE,105
0.890350222121924,0.52940575638786,0.746617495990358,0.525725839426741,10.2477726747748,0.430683548988309,0.589848888812121,0.00319582163752057,FALSE,106
0.914438186911866,0.598638546885923,0.253566788835451,0.828475823393092,19.0546558203641,0.173563040900044,0.0797304475051351,0.00343030308536254,FALSE,107
0.608734982321039,0.937632332323119,0.283248180220835,0.126860544318333,15.6979606871027,0.608007093751803,0.77281776151387,0.00238240198744461,FALSE,108
0.410689776530489,0.950724098365754,0.888894740724936,0.819683281704783,12.4286565266084,0.827502752589062,0.58962258645799,0.00242738069081679,TRUE,109
0.147094690939412,0.660532301291823,0.853770273015834,0.246003416366875,17.1836804260965,0.783141418134328,0.774766336302273,0.00483478188561276,TRUE,110
0.935299803270027,0.0722865809220821,0.748564338218421,0.0970179655123502,14.8239881719928,0.0906621303362772,0.442580173842143,0.00447497307485901,FALSE,111
0.301228899974376,0.826331578660756,0.352957033994608,0.163701453479007,10.4111882147845,0.0800507846707478,0.635321381450631,0.00337692276155576,TRUE,112
0.0607205715496093,0.47954407799989,0.288991807075217,0.664355203974992,12.0789732807316,0.959370417478494,0.751670020783786,0.00468053354229778,TRUE,113
0.947726940037683,0.391228783410043,0.544735287642106,0.677428116789088,13.9753655844834,0.0993898295727558,0.697832315962296,0.00457003453094512,TRUE,114
0.720596273429692,0.299122775672004,0.569577527418733,0.132951876148582,15.8929974667262,0.220128739739303,0.982597853098996,0.0021987689116504,TRUE,115
0.142294295597821,0.244308249559253,0.297848630556837,0.979523984715343,10.3399959648959,0.444811557019129,0.287699785798322,0.00413784865336493,TRUE,116
0.549284656066447,0.421810131752864,0.78679603212513,0.146612475626171,13.7971767480485,0.780092773707584,0.0741245829500258,0.0022845021430403,TRUE,117
0.95409123855643,0.937770176911727,0.122067687753588,0.941816753940657,12.7490538184065,0.852893879765179,0.430672904851381,0.00393396263872273,TRUE,118
0.585483353119344,0.264485116582364,0.740337350638583,0.700351744890213,13.9027203421574,0.628476664796472,0.313689537225291,0.00484628936438821,TRUE,119
0.404510281747207,0.568568754009902,0.856798839243129,0.567962903529406,18.3240437693894,0.394160500909202,0.434924793837126,0.00266827676491812,TRUE,120
0.64789347932674,0.202184567693621,0.937738964869641,0.246348989428952,18.0069133383222,0.152317302331794,0.450370549154468,0.00276118779252283,FALSE,121
0.319820617092773,0.192805626895279,0.695882482547313,0.340871532447636,17.4680205446202,0.882856076201424,0.65301691126544,0.00350332648307085,TRUE,122
0.307720010867342,0.718611745163798,0.342947997432202,0.839761945419014,7.42577166878618,0.875004394412972,0.0261680422280915,0.0039119374838192,TRUE,123
0.219767631264403,0.313517895527184,0.296410114294849,0.921521466225386,9.97096617938951,0.345237455128226,0.240684524420649,0.00299734274437651,TRUE,124
0.369488865835592,0.138390127336606,0.88103635404259,0.515364887192845,18.892586826114,0.518179833900649,0.49267157650087,0.00621602376154624,FALSE,125
0.984219203470275,0.0580306977499276,0.122114396537654,0.888112198328599,18.8755868177395,0.49899607012514,0.889956024866551,0.00355242932378314,FALSE,126
0.154202300822362,0.931099641136825,0.86502405195497,0.704072203021497,14.5474630710669,0.795503428359516,0.283768676773179,0.00367543139192276,FALSE,127
0.0910439998842776,0.568338012089953,0.571539769298397,0.423762789694592,16.8936475913506,0.919230967981275,0.306816441584378,0.0054166061563883,TRUE,128
0.141906907781959,0.117770360549912,0.491916431649588,0.300269103376195,13.5761953692418,0.590496666072868,0.987437985893339,0.00475277629145421,TRUE,129
0.690007101511583,0.564794481499121,0.938165271817706,0.9633844406344,5.59063529479317,0.825245590261184,0.469413969276939,0.0026040440290235,TRUE,130
0.619256483390927,0.540256182895973,0.248095356323756,0.124820596072823,9.31485865847208,0.809364520907402,0.011743942189496,0.00565488586830907,TRUE,131
0.891394117148593,0.819682518485934,0.440909552853554,0.680340532911941,12.2126238269266,0.288757254455704,0.0694189482694492,0.00402174895792268,FALSE,132
0.672999092610553,0.70297950389795,0.224240443343297,0.81983914365992,11.5237062855158,0.513562113272492,0.932337173672859,0.00265183524042368,FALSE,133
0.737077737925574,0.567748373607174,0.234748969459906,0.216274821897969,18.9870483078994,0.302277145918924,0.477994963456877,0.0060645053028129,FALSE,134
0.521135725779459,0.721309266285971,0.708802522649057,0.594087179051712,14.6852087846491,0.868947531750891,0.84484590195585,0.00646503278217278,TRUE,135
0.65983844967559,0.752444213489071,0.60590454027988,0.161695930641145,5.01243445556611,0.716233717002906,0.833506229526829,0.0066673170896247,TRUE,136
0.821805460145697,0.381422596750781,0.524483598512597,0.405526519520208,5.29283616226166,0.368727793185972,0.771169572991785,0.00610216350108385,TRUE,137
0.786281551700085,0.28801028127782,0.829990151757374,0.238885099068284,9.454618539894,0.997059956288431,0.607487270412967,0.00429025724926032,FALSE,138
0.979821917368099,0.531683327164501,0.966149679012597,0.527598845539615,9.10619296715595,0.703993276245892,0.562776191304438,0.00649242412927561,FALSE,139
0.439431536244228,0.259646071353927,0.563868895638734,0.670954801142216,17.4420700885821,0.245104105009232,0.530183446183801,0.00359794914070517,FALSE,140
0.31170220207423,0.83179031778127,0.733350492664613,0.907564970199019,15.8158913441002,0.651021996056661,0.246217959609348,0.00367490329011343,TRUE,141
0.409474952612072,0.405363884754479,0.262791559007019,0.332797182491049,15.2083383267745,0.350512749827467,0.620104119642638,0.00550173915387131,FALSE,142
0.0104671118315309,0.0726319255772978,0.419470252399333,0.242536499397829,10.7629233889747,0.802619857250247,0.866901381174102,0.00235776662873104,TRUE,143
0.18384952400811,0.953758624615148,0.144912510365248,0.309988736175001,7.77910200646147,0.331777586473618,0.76671969148796,0.00459943439043127,TRUE,144
0.842729318886995,0.217183782951906,0.237298332434148,0.226805534912273,8.17553908214904,0.274612975034397,0.195998148939107,0.00547690759808756,TRUE,145
0.231161782052368,0.405625266721472,0.189344546780922,0.123003134503961,15.5553823208902,0.0790833121933974,0.378643481184263,0.00559900578157976,TRUE,146
0.239099955651909,0.62566831544973,0.352133268513717,0.267755625536665,8.93731662072241,0.574812197003048,0.758833733079955,0.00565943863289431,TRUE,147
0.0766911653336138,0.628404803806916,0.448705181921832,0.923653637059033,8.39522959198803,0.0141291333525442,0.0968471476878039,0.00676688318070956,FALSE,148
0.245723678031936,0.328238664194942,0.670742907747626,0.0564841595478356,13.897794430377,0.288092634850182,0.659829227128066,0.00697231606626883,TRUE,149
0.73213520552963,0.138909491943195,0.73635724792257,0.501455146819353,7.21056060865521,0.287286326610483,0.718436547163874,0.00389943518838845,FALSE,150
0.847453165100887,0.91465717041865,0.393416486890055,0.793785936199129,5.76563148177229,0.820047042928636,0.860498735501897,0.0067861883440055,TRUE,151
0.497527267085388,0.599115967284888,0.968664983590134,0.837927345186472,5.20827544038184,0.12616096801823,0.217725970007014,0.00492083027306944,TRUE,152
0.387909029843286,0.749607095960528,0.726809002715163,0.576273668324575,17.1227825048845,0.269542927453294,0.282651067981496,0.00360503855557181,TRUE,153
0.246448994148523,0.918954745167866,0.24497037474066,0.241850089980289,17.0384679490235,0.444840483679436,0.837002568962052,0.00247570350696333,TRUE,154
0.111096461303532,0.528765395982191,0.432156017469242,0.582062224857509,5.22565735620447,0.958800618927926,0.287818147826474,0.00278510453575291,TRUE,155
0.389994435245171,0.371978746028617,0.371995983272791,0.137515567243099,13.9294207794592,0.324448941226583,0.849487071125768,0.00267493722192012,TRUE,156
0.571935313986614,0.0658083211164922,0.512169190729037,0.482712324010208,9.61044184630737,0.787491167117842,0.622516124451067,0.0056634828033857,FALSE,157
0.216892762808129,0.854369923705235,0.840954471728764,0.0936856127809733,14.0916630486026,0.140214261021465,0.257124691023491,0.00336906170868315,TRUE,158
0.44476800202392,0.510411301394925,0.309285415778868,0.304969527991489,8.23381283553317,0.499586165789515,0.623877038832288,0.00688441276713274,FALSE,159
0.21799066872336,0.20999805862084,0.46209000274539,0.676705354591832,19.2180401098449,0.529958462994546,0.064527963893488,0.00386224579811096,FALSE,160
0.502299563260749,0.375843436690047,0.974451522645541,0.205134988296777,6.58858500421047,0.887267836076207,0.916126113485079,0.00259189017745666,FALSE,161
0.353904571849853,0.207365499809384,0.211978671397083,0.394918506033719,6.79236301570199,0.368067045097705,0.886817260710523,0.00267110009025782,TRUE,162
0.64998515881598,0.459240817232057,0.667261068942025,0.802853106055409,7.10806339629926,0.471630368649494,0.689440445953514,0.00308773919288069,FALSE,163
0.374713956611231,0.241502250079066,0.733480305294506,0.22832069452852,9.39283049548976,0.445676993718371,0.954403819807339,0.0064414728297852,TRUE,164
0.355445380788296,0.118690322386101,0.632080255774781,0.0769075178541243,13.9810435450636,0.716238134119194,0.562005601476412,0.00679870788054541,TRUE,165
0.533687945455313,0.0724691497161984,0.996864644135348,0.778224907815456,8.13551782397553,0.0606740586296655,0.785393982632086,0.00290950406272896,TRUE,166
0.740334360394627,0.690989849856123,0.140802491293289,0.670139696681872,11.7849661246873,0.704304615522269,0.802276659323834,0.00683454426750541,TRUE,167
0.221102937823161,0.286957619246095,0.99106528412085,0.511109673650935,11.7924415948801,0.666841539035086,0.272451101450715,0.00323415210284293,FALSE,168
0.41274611861445,0.149412495549768,0.770775678381324,0.214002060238272,10.7264514267445,0.667227724264376,0.300422132951207,0.00488564944639802,FALSE,169
0.265686686849222,0.972432009177282,0.49307463800069,0.187693298794329,19.8135981732048,0.504904628505465,0.233539284581784,0.00257974980212748,TRUE,170
0.629973053466529,0.410514390328899,0.237705893884413,0.611147175775841,5.15224689501338,0.282579074956011,0.864168956680223,0.00226295703020878,TRUE,171
0.183828490786254,0.401813854230568,0.503978657932021,0.0387414896395057,17.9823041125201,0.379456055399496,0.726509946153965,0.0042363255918026,TRUE,172
0.86364411143586,0.648556348634884,0.267692241328768,0.229440553346649,6.39047414064407,0.114440691513009,0.161729688707273,0.00346856383187696,TRUE,173
0.746568004135042,0.916305739665404,0.483893724251539,0.823937889654189,7.73138705524616,0.262412507762201,0.854477623752318,0.00399542924878188,FALSE,174
0.668284649727866,0.216662138933316,0.838701879885048,0.300368249882013,11.7164927406702,0.0558599165873602,0.636050196879078,0.00639239684259519,TRUE,175
0.618017873261124,0.547998871887103,0.145341022801586,0.0160918093752116,15.9363509400282,0.474911946060602,0.559898394518532,0.00559145210240968,FALSE,176
0.372238060226664,0.720050457865,0.392843936476856,0.961583591764793,7.84943485632539,0.330847561405972,0.0534861087822355,0.00692184732458554,FALSE,177
0.529835685854778,0.397246005246416,0.858170736557804,0.0877466935198754,7.08967144717462,0.217887459022459,0.286711637952831,0.00200955356168561,FALSE,178
0.874682342866436,0.0940013926010579,0.136179813649505,0.748023397056386,8.19188936380669,0.755104926044587,0.601359430088196,0.00446833220357075,TRUE,179
0.581750099780038,0.634896405041218,0.812685665092431,0.836008212529123,7.53092338447459,0.251436772476882,0.95716786576435,0.00380443972465582,FALSE,180
0.839767764788121,0.00247881026007235,0.965465593757108,0.0159805347211659,17.7955300523899,0.411482873486821,0.067860417549964,0.00331937380298041,FALSE,181
0.312448164913803,0.210523239802569,0.694828438735567,0.852861498249695,16.1002339527477,0.706363508729264,0.462893970024306,0.00343190735718235,TRUE,182
0.70829032221809,0.679022809490561,0.107845677202567,0.550297265173867,13.5453697992489,0.123276075217873,0.414384349086322,0.00509963164967485,FALSE,183
0.265017806086689,0.866189130349085,0.519210301828571,0.339687408413738,17.8300428879447,0.143408477816265,0.514194442036096,0.00627607154008001,TRUE,184
0.594343194039539,0.79969711555168,0.744952463824302,0.325701871886849,7.22417963319458,0.984632034150418,0.049025898699183,0.00478798322775401,FALSE,185
0.481289800489321,0.134996398352087,0.125363898836076,0.639220112003386,10.6618566566613,0.977005045579281,0.864375268027652,0.00287140778778121,FALSE,186
0.26503273146227,0.387498257681727,0.86093430283945,0.127847296651453,9.79465211974457,0.761076724815648,0.268597794109955,0.00290793289709836,FALSE,187
0.564590434776619,0.788471929030493,0.771773868124001,0.311121101491153,5.44897907762788,0.0397588832327165,0.466093978190329,0.00281798811792396,FALSE,188
0.913188223028556,0.692913666600361,0.337627687910572,0.583082606550306,10.8178856933955,0.97446763021173,0.226636965624057,0.00561517961020581,TRUE,189
0.901874389499426,0.59427297138609,0.771322308597155,0.759196238592267,15.6415853684302,0.762667643649038,0.936525226188824,0.00680161863961257,TRUE,190
0.274166621500626,0.123857651371509,0.704424224211834,0.551703141769394,8.72238182113506,0.888567618702073,0.713370838328265,0.00658901499165222,TRUE,191
